taxon_id,taxon_name,rank,ancestry,marine
199033,Ponderinella xacriaba,species,1/2/15/116/261862/254028/261876/6931/199032,True
199034,Ponderinella tornatica,species,1/2/15/116/261862/254028/261876/6931/199032,True
199035,Ponderinella major,species,1/2/15/116/261862/254028/261876/6931/199032,True
199036,Ponderinella skeneoides,species,1/2/15/116/261862/254028/261876/6931/199032,True
199037,Ponderinella gabonensis,species,1/2/15/116/261862/254028/261876/6931/199032,True
199038,Ponderinella lignicola,species,1/2/15/116/261862/254028/261876/6931/199032,True
199039,Ponderinella finalis,species,1/2/15/116/261862/254028/261876/6931/199032,True
199040,Ponderinella ghanensis,species,1/2/15/116/261862/254028/261876/6931/199032,True
199041,Ponderinella carlosi,species,1/2/15/116/261862/254028/261876/6931/199032,True
199049,Petrochorista,genus,1/2/10/11/265025/617/3902,False
199050,Petrochorista parvula,species,1/2/10/11/265025/617/3902/199049,False
199051,Petrochorista dubia,species,1/2/10/11/265025/617/3902/199049,False
199052,Petrochorista tychtensis,species,1/2/10/11/265025/617/3902/199049,False
199053,Petrochorista lepida,species,1/2/10/11/265025/617/3902/199049,False
199054,Petrochorista unica,species,1/2/10/11/265025/617/3902/199049,False
199055,Petrochorista erunakovensis,species,1/2/10/11/265025/617/3902/199049,False
199056,Petrochorista sororcula,species,1/2/10/11/265025/617/3902/199049,False
199057,Petrochorista ivae,species,1/2/10/11/265025/617/3902/199049,False
199058,Petrochorista minuta,species,1/2/10/11/265025/617/3902/199049,False
199065,Gremmenia,genus,1/13/17/130/371/261204,False
199066,Gremmenia pini-cembrae,species,1/13/17/130/371/261204/199065,False
199067,Gremmenia abietis,species,1/13/17/130/371/261204/199065,False
199068,Gremmenia infestans,species,1/13/17/130/371/261204/199065,False
199069,Chorisepalum,genus,1/12/257878/263906/31/332/1158,False
199070,Chorisepalum psychotrioides,species,1/12/257878/263906/31/332/1158/199069,False
199071,Chorisepalum rotundifolium,species,1/12/257878/263906/31/332/1158/199069,False
199072,Chorisepalum ovatum,species,1/12/257878/263906/31/332/1158/199069,False
199073,Chorisepalum carnosum,species,1/12/257878/263906/31/332/1158/199069,False
199074,Chorisepalum sipapoanum,species,1/12/257878/263906/31/332/1158/199069,False
199075,Schlueteria menabensis,species,1/2/15/127/355/2740/143839,False
199076,Schlueteria tuberculosa,species,1/2/15/127/355/2740/143839,False
199077,Schlueteria carinata,species,1/2/15/127/355/2740/143839,False
199078,Schlueteria tetracheles,species,1/2/15/127/355/2740/143839,False
199079,Hauericeras,genus,1/2/15/127/355/2740,False
199082,Levites,genus,1/2/10/11/265025/324/1038/1037,False
199083,Levites verrucosus,species,1/2/10/11/265025/324/1038/1037/199082,False
199084,Levites angustus,species,1/2/10/11/265025/324/1038/1037/199082,False
199085,Levites irregularis,species,1/2/10/11/265025/324/1038/1037/199082,False
199086,Levites parvus,species,1/2/10/11/265025/324/1038/1037/199082,False
199087,Levites tuberculirostris,species,1/2/10/11/265025/324/1038/1037/199082,False
199088,Levites gibbirostris,species,1/2/10/11/265025/324/1038/1037/199082,False
199089,Levites calculifer,species,1/2/10/11/265025/324/1038/1037/199082,False
199090,Levites bisulcatus,species,1/2/10/11/265025/324/1038/1037/199082,False
199091,Levites setulosus,species,1/2/10/11/265025/324/1038/1037/199082,False
199092,Kalamopsis,genus,1/16/19/129/466/261205,True
199093,Kalamopsis dubia,species,1/16/19/129/466/261205/199092,True
199094,Kalamopsis grzybowskii,species,1/16/19/129/466/261205/199092,True
199095,Kalamopsis silesica,species,1/16/19/129/466/261205/199092,True
199096,Kalamopsis vaillanti,species,1/16/19/129/466/261205/199092,True
199097,Kalamopsis californica,species,1/16/19/129/466/261205/199092,True
199101,Konglingites,genus,1/2/15/127/355/4762,False
199102,Konglingites laibinensis,species,1/2/15/127/355/4762/199101,False
199103,Konglingites striatus,species,1/2/15/127/355/4762/199101,False
199104,Konglingites tumidus,species,1/2/15/127/355/4762/199101,False
199105,Konglingites latisellatus,species,1/2/15/127/355/4762/199101,False
199106,Konglingites inflatus,species,1/2/15/127/355/4762/199101,False
199107,Konglingites gaoanensis,species,1/2/15/127/355/4762/199101,False
199108,Konglingites sinensis,species,1/2/15/127/355/4762/199101,False
199109,Pimelerodius,genus,1/2/10/11/265025/324/1038/1037,False
199110,Pimelerodius motacilla,species,1/2/10/11/265025/324/1038/1037/199109,False
199111,Pimelerodius sulcatipennis,species,1/2/10/11/265025/324/1038/1037/199109,False
199112,Pimelerodius reichardti,species,1/2/10/11/265025/324/1038/1037/199109,False
199113,Pimelerodius elongatulus,species,1/2/10/11/265025/324/1038/1037/199109,False
199114,Pimelerodius variabilis,species,1/2/10/11/265025/324/1038/1037/199109,False
199115,Pimelerodius obsoletus,species,1/2/10/11/265025/324/1038/1037/199109,False
199116,Pimelerodius gryphus,species,1/2/10/11/265025/324/1038/1037/199109,False
199117,Pimelerodius birai,species,1/2/10/11/265025/324/1038/1037/199109,False
199118,Pimelerodius sharpi,species,1/2/10/11/265025/324/1038/1037/199109,False
199119,Tasmanophlebia,species,1/2/10/11/265025/433/259833,False
199120,Tasmanophlebia nigrescens,species,1/2/10/11/265025/433/259833/199119,False
199121,Tasmanophlebia lacuscoerulei,species,1/2/10/11/265025/433/259833/199119,False
199122,Tasmanophlebia lacustris,species,1/2/10/11/265025/433/259833/199119,False
199123,Tasmanophlebia lotis,species,1/2/10/11/265025/433/259833/199119,False
199128,Phalepsus,genus,1/2/10/11/265025/324/1036/1035,False
199129,Phalepsus subglobosus,species,1/2/10/11/265025/324/1036/1035/199128,False
199130,Phalepsus vulgaris,species,1/2/10/11/265025/324/1036/1035/199128,False
199131,Phalepsus batesellus,species,1/2/10/11/265025/324/1036/1035/199128,False
199132,Phalepsus neotropicus,species,1/2/10/11/265025/324/1036/1035/199128,False
199133,Phalepsus marelloides,species,1/2/10/11/265025/324/1036/1035/199128,False
199134,Phalepsus cavicornis,species,1/2/10/11/265025/324/1036/1035/199128,False
199135,Phalepsus guatemalensis,species,1/2/10/11/265025/324/1036/1035/199128,False
199136,Phalepsus ampliventris,species,1/2/10/11/265025/324/1036/1035/199128,False
199137,Phalepsus nanus,species,1/2/10/11/265025/324/1036/1035/199128,False
199140,Creodonia,genus,1/2/10/11/265025/324/1036/1035,False
199141,Creodonia nuda,species,1/2/10/11/265025/324/1036/1035/199140,False
199142,Creodonia angolensis,species,1/2/10/11/265025/324/1036/1035/199140,False
199143,Creodonia delamarei,species,1/2/10/11/265025/324/1036/1035/199140,False
199144,Creodonia inermis,species,1/2/10/11/265025/324/1036/1035/199140,False
199145,Creodonia malawiensis,species,1/2/10/11/265025/324/1036/1035/199140,False
199146,Creodonia lujae,species,1/2/10/11/265025/324/1036/1035/199140,False
199147,Adelarthra,genus,1/2/10/11/265025/324/1036/1035,False
199148,Adelarthra carltoni,species,1/2/10/11/265025/324/1036/1035/199147,False
199149,Adelarthra caligata,species,1/2/10/11/265025/324/1036/1035/199147,False
199150,Adelarthra barbara,species,1/2/10/11/265025/324/1036/1035/199147,False
199151,Adelarthra pecki,species,1/2/10/11/265025/324/1036/1035/199147,False
199152,Adelarthra watrousi,species,1/2/10/11/265025/324/1036/1035/199147,False
199153,Adelarthra queenslandica,species,1/2/10/11/265025/324/1036/1035/199147,False
199154,Adelarthra differens,species,1/2/10/11/265025/324/1036/1035/199147,False
199155,Adelarthra furva,species,1/2/10/11/265025/324/1036/1035/199147,False
199156,Adelarthra concursionis,species,1/2/10/11/265025/324/1036/1035/199147,False
199159,Gibbulinella,genus,1/2/15/116/261864/261865/261866/261872/334/264275/264278/1413,False
199160,Gibbulinella dewinteri,species,1/2/15/116/261864/261865/261866/261872/334/264275/264278/1413/199159,False
199161,Gibbulinella dealbata,species,1/2/15/116/261864/261865/261866/261872/334/264275/264278/1413/199159,False
199163,Zephyrarchaea,genus,1/2/10/9/40/4070,False
199164,Zephyrarchaea marki,species,1/2/10/9/40/4070/199163,False
199165,Zephyrarchaea janineae,species,1/2/10/9/40/4070/199163,False
199166,Zephyrarchaea vichickmani,species,1/2/10/9/40/4070/199163,False
199167,Zephyrarchaea robinsi,species,1/2/10/9/40/4070/199163,False
199168,Zephyrarchaea mainae,species,1/2/10/9/40/4070/199163,False
199169,Zephyrarchaea marae,species,1/2/10/9/40/4070/199163,False
199170,Zephyrarchaea grayi,species,1/2/10/9/40/4070/199163,False
199171,Zephyrarchaea barrettae,species,1/2/10/9/40/4070/199163,False
199172,Zephyrarchaea porchi,species,1/2/10/9/40/4070/199163,False
199174,Galagete,genus,1/2/10/11/265025/325/2707,False
199175,Galagete espanolaensis,species,1/2/10/11/265025/325/2707/199174,False
199176,Galagete protozona,species,1/2/10/11/265025/325/2707/199174,False
199177,Galagete cinerea,species,1/2/10/11/265025/325/2707/199174,False
199178,Galagete gnathodoxa,species,1/2/10/11/265025/325/2707/199174,False
199179,Galagete pecki,species,1/2/10/11/265025/325/2707/199174,False
199180,Galagete cristobalensis,species,1/2/10/11/265025/325/2707/199174,False
199181,Galagete seymourensis,species,1/2/10/11/265025/325/2707/199174,False
199189,Xystosomus,genus,1/2/10/11/265025/324/1039,False
199190,Xystosomus laevis,species,1/2/10/11/265025/324/1039/199189,False
199191,Xystosomus impressifrons,species,1/2/10/11/265025/324/1039/199189,False
199192,Xystosomus paralaevis,species,1/2/10/11/265025/324/1039/199189,False
199193,Xystosomus convexus,species,1/2/10/11/265025/324/1039/199189,False
199194,Xystosomus tholus,species,1/2/10/11/265025/324/1039/199189,False
199195,Xystosomus niger,species,1/2/10/11/265025/324/1039/199189,False
199196,Xystosomus laevimicans,species,1/2/10/11/265025/324/1039/199189,False
199197,Xystosomus inflatus,species,1/2/10/11/265025/324/1039/199189,False
199198,Xystosomus turgidus,species,1/2/10/11/265025/324/1039/199189,False
199201,Corythosaurus,genus,1/2/4/261206,False
199202,Corythosaurus casuarius,species,1/2/4/261206/199201,False
199203,Corythosaurus intermedius,species,1/2/4/261206/199201,False
199205,Corythosaurus erectofrons,species,1/2/4/261206/199201,False
199206,Corythosaurus cranibrevis,species,1/2/4/261206/199201,False
199207,Lambeosaurus clavinitialis,species,1/2/4/261206/199208,False
199208,Lambeosaurus,genus,1/2/4/261206,False
199210,Satiella,genus,1/2/15/116/261864/261865/261866/261872/334/261928/261934/264295/1758,False
199211,Satiella pertenuis,species,1/2/15/116/261864/261865/261866/261872/334/261928/261934/264295/1758/199210,False
199212,Satiella dekhanensis,species,1/2/15/116/261864/261865/261866/261872/334/261928/261934/264295/1758/199210,False
199213,Satiella compressa,species,1/2/15/116/261864/261865/261866/261872/334/261928/261934/264295/1758/199210,False
199214,Satiella flexilis,species,1/2/15/116/261864/261865/261866/261872/334/261928/261934/264295/1758/199210,False
199215,Satiella levidensis,species,1/2/15/116/261864/261865/261866/261872/334/261928/261934/264295/1758/199210,False
199216,Satiella christianae,species,1/2/15/116/261864/261865/261866/261872/334/261928/261934/264295/1758/199210,False
199217,Satiella duckhanhi,species,1/2/15/116/261864/261865/261866/261872/334/261928/261934/264295/1758/199210,False
199218,Satiella extrema,species,1/2/15/116/261864/261865/261866/261872/334/261928/261934/264295/1758/199210,False
199219,Euparadistomum,genus,1/2/52/145/388/2703,False
199220,Euparadistomum cercopitheci,species,1/2/52/145/388/2703/199219,False
199221,Euparadistomum heischi,species,1/2/52/145/388/2703/199219,False
199222,Euparadistomum buckleyi,species,1/2/52/145/388/2703/199219,False
199223,Euparadistomum falconi,species,1/2/52/145/388/2703/199219,False
199224,Euparadistomum lophuromidis,species,1/2/52/145/388/2703/199219,False
199225,Euparadistomum pearsoni,species,1/2/52/145/388/2703/199219,False
199229,Phegoneus,genus,1/2/10/11/265025/324/1102/1101,False
199230,Phegoneus salvini,species,1/2/10/11/265025/324/1102/1101/199229,False
199231,Phegoneus julichi,species,1/2/10/11/265025/324/1102/1101/199229,False
199232,Phegoneus subaeneus,species,1/2/10/11/265025/324/1102/1101/199229,False
199233,Phegoneus rufipes,species,1/2/10/11/265025/324/1102/1101/199229,False
199234,Phegoneus salvini salvini,subspecies,1/2/10/11/265025/324/1102/1101/199229/199230,False
199235,Phegoneus rufipes rufipes,subspecies,1/2/10/11/265025/324/1102/1101/199229/199233,False
199236,Cornigerius,genus,1/2/10/240789/203/258788/524/6832,True
199237,Cornigerius bicornis,species,1/2/10/240789/203/258788/524/6832/199236,True
199238,Cornigerius arvidi,species,1/2/10/240789/203/258788/524/6832/199236,True
199239,Cornigerius maeoticus,species,1/2/10/240789/203/258788/524/6832/199236,True
199240,Cornigerius lacustris,species,1/2/10/240789/203/258788/524/6832/199236,False
199241,Cornigerius maeoticus maeoticus,subspecies,1/2/10/240789/203/258788/524/6832/199236/199239,True
199242,Cornigerius maeoticus hircus,subspecies,1/2/10/240789/203/258788/524/6832/199236/199239,True
199246,Hemiamphisiella,genus,1/16/257617/221/1019/4616,False
199247,Sarepta,genus,1/2/15/119/261839/559/261196,True
199252,Sarepta speciosa,species,1/2/15/119/261839/559/261196/199247,True
199253,Sarepta tellinaeformis,species,1/2/15/119/261839/559/261196/199247,True
199254,Sarepta aucklandica,species,1/2/15/119/261839/559/261196/199247,True
199255,Sarepta constricta,species,1/2/15/119/261839/559/261196/199247,True
199256,Euagassiceras,genus,1/2/15/127/355/4089,False
199257,Euagassiceras spinaries,species,1/2/15/127/355/4089/199256,False
199258,Euagassiceras donovani,species,1/2/15/127/355/4089/199256,False
199259,Euagassiceras subsauzeanum,species,1/2/15/127/355/4089/199256,False
199260,Lepidostroma,genus,1/13/18/117/456/3803,False
199263,Brachemys,genus,1/2/10/11/265025/324/1446/1823,False
199264,Brachemys peragalloi,species,1/2/10/11/265025/324/1446/1823/199263,False
199265,Brachemys demelti,species,1/2/10/11/265025/324/1446/1823/199263,False
199266,Brachemys erichsonii,species,1/2/10/11/265025/324/1446/1823/199263,False
199267,Brachemys heydeni,species,1/2/10/11/265025/324/1446/1823/199263,False
199268,Brachemys brevipennis,species,1/2/10/11/265025/324/1446/1823/199263,False
199269,Anenteotermes,genus,1/2/10/11/265025/379/224662/1366/1365,False
199270,Anenteotermes polyscolus,species,1/2/10/11/265025/379/224662/1366/1365/199269,False
199271,Anenteotermes cicur,species,1/2/10/11/265025/379/224662/1366/1365/199269,False
199272,Anenteotermes improcinctus,species,1/2/10/11/265025/379/224662/1366/1365/199269,False
199273,Anenteotermes disluctans,species,1/2/10/11/265025/379/224662/1366/1365/199269,False
199274,Anenteotermes cnaphorus,species,1/2/10/11/265025/379/224662/1366/1365/199269,False
199275,Anenteotermes hemerus,species,1/2/10/11/265025/379/224662/1366/1365/199269,False
199276,Anenteotermes amachetus,species,1/2/10/11/265025/379/224662/1366/1365/199269,False
199277,Anenteotermes nanus,species,1/2/10/11/265025/379/224662/1366/1365/199269,False
199278,Anenteotermes improelatans,species,1/2/10/11/265025/379/224662/1366/1365/199269,False
199279,Sinocercopis,genus,1/2/10/11/265025/82/260431,False
199280,Sinocercopis liaoyuanensis,species,1/2/10/11/265025/82/260431/199279,False
199281,Hypoxestus,genus,1/2/10/9/403/2266,False
199282,Hypoxestus ealanus,species,1/2/10/9/403/2266/199281,False
199283,Hypoxestus patellaris,species,1/2/10/9/403/2266/199281,False
199284,Hypoxestus glaber,species,1/2/10/9/403/2266/199281,False
199285,Hypoxestus levis,species,1/2/10/9/403/2266/199281,False
199286,Hypoxestus trituberculatus,species,1/2/10/9/403/2266/199281,False
199287,Hypoxestus coxicornis,species,1/2/10/9/403/2266/199281,False
199288,Hypoxestus bituberculatus,species,1/2/10/9/403/2266/199281,False
199289,Hypoxestus scaphoides,species,1/2/10/9/403/2266/199281,False
199290,Hypoxestus roeweri,species,1/2/10/9/403/2266/199281,False
199294,Mesonopora,genus,1/2/55/170/505/264001/2798,True
199295,Mesonopora concatenata,species,1/2/55/170/505/264001/2798/199294,True
199296,Mesonopora polystoma,species,1/2/55/170/505/264001/2798/199294,True
199297,Mesonopora reussi,species,1/2/55/170/505/264001/2798/199294,True
199298,Mesonopora voigti,species,1/2/55/170/505/264001/2798/199294,True
199299,Mesonopora fecunda,species,1/2/55/170/505/264001/2798/199294,True
199300,Mesonopora laciniosa,species,1/2/55/170/505/264001/2798/199294,True
199301,Mesonopora prolobata,species,1/2/55/170/505/264001/2798/199294,True
199302,Mesonopora tenella,species,1/2/55/170/505/264001/2798/199294,True
199303,Mesonopora gracilis,species,1/2/55/170/505/264001/2798/199294,True
199304,Polylopadium,genus,1/2/10/9/1406/1405,False
199305,Polylopadium antioquiai,species,1/2/10/9/1406/1405/199304,False
199306,Polylopadium chocoensis,species,1/2/10/9/1406/1405/199304,False
199307,Polylopadium kramisi,species,1/2/10/9/1406/1405/199304,False
199308,Polylopadium peruensis,species,1/2/10/9/1406/1405/199304,False
199310,Prorhinopsenius,genus,1/2/10/11/265025/324/1036/1035,False
